"","pvalue","log2FoldChange","padj","Regulation"
"ENSG00000141665",0.00135357346978086,-2.05497906435868,0.00889320863084416,"Down"
"ENSG00000216895",0.00018119817400153,-2.05542799659352,0.00167575438265605,"Down"
"ENSG00000066382",5.58775082936676e-10,-2.0583209179038,2.3612944920701e-08,"Down"
"ENSG00000100505",1.59284394088921e-05,-2.05862056493814,0.000214984408890169,"Down"
"ENSG00000143194",0.000240848028595263,-2.05869076354357,0.00211532525574785,"Down"
"ENSG00000270188",0.00147286573682032,-2.05915970466802,0.00952237810244299,"Down"
"ENSG00000245105",1.92643829982804e-06,-2.06129942531598,3.44021247918432e-05,"Down"
"ENSG00000184752",3.7816573384421e-05,-2.0620496515218,0.000447871282800811,"Down"
"ENSG00000143799",6.99277556981571e-12,-2.06311004811934,4.27006418171151e-10,"Down"
"ENSG00000263874",0.000162909118507375,-2.06316089088302,0.00153739846382692,"Down"
"ENSG00000035664",9.38492577265968e-11,-2.06356024617389,4.62963817661203e-09,"Down"
"ENSG00000230148",0.000424818109293011,-2.06499224077192,0.00339342829624621,"Down"
"ENSG00000102996",2.84440834294344e-07,-2.0658703552048,6.41294557092705e-06,"Down"
"ENSG00000247271",1.48214701411247e-05,-2.06608022368463,0.000202447037236553,"Down"
"ENSG00000122971",2.33608940881723e-08,-2.0665857385432,6.89449576327813e-07,"Down"
"ENSG00000092529",5.11392245573118e-08,-2.06726213654092,1.40506343559307e-06,"Down"
"ENSG00000161558",7.12704090068458e-08,-2.06741335267958,1.89704825579426e-06,"Down"
"ENSG00000171320",0.000146299696488612,-2.0689211778835,0.00140170608080341,"Down"
"ENSG00000138796",6.85989621862723e-15,-2.06990153746702,7.18363518052385e-13,"Down"
"ENSG00000135441",3.68775162133704e-05,-2.07033269529062,0.00043827156650594,"Down"
"ENSG00000248275",0.000148361219689411,-2.07144620454564,0.00141804342726356,"Down"
"ENSG00000184983",8.13061525114351e-06,-2.07231501023169,0.000120425911747086,"Down"
"ENSG00000143502",2.60560178400986e-07,-2.07406951839626,5.93501357008383e-06,"Down"
"ENSG00000198729",6.8786064745779e-14,-2.0755032347155,6.06028074490856e-12,"Down"
"ENSG00000267855",0.000159089853011781,-2.07616303221875,0.00150578133111782,"Down"
"ENSG00000273329",0.000475258890273601,-2.07660995377924,0.00372042008661393,"Down"
"ENSG00000106066",1.75763646427079e-11,-2.07681758086622,9.96801145390246e-10,"Down"
"ENSG00000255198",0.00105043369737104,-2.07744187901617,0.00720280153889457,"Down"
"ENSG00000204682",4.3128026129109e-08,-2.07754383152335,1.21144088453954e-06,"Down"
"ENSG00000187372",0.000190304480941735,-2.07844320108209,0.00174155223724219,"Down"
"ENSG00000148450",7.21346415715929e-06,-2.07868033067885,0.000108319918375054,"Down"
"ENSG00000184831",2.08614855929602e-06,-2.08234555082336,3.68954688901865e-05,"Down"
"ENSG00000184908",4.08484710302004e-08,-2.08296747351239,1.158311275911e-06,"Down"
"ENSG00000166851",4.93845721689085e-11,-2.08420979398353,2.55217758680706e-09,"Down"
"ENSG00000106355",1.40685100620654e-05,-2.0847102939723,0.000194161703029984,"Down"
"ENSG00000287978",0.000294562644830503,-2.08897407105506,0.00251177775284753,"Down"
"ENSG00000214050",1.22226573195581e-05,-2.09030349239317,0.00017247527550932,"Down"
"ENSG00000187118",4.72854803044408e-05,-2.09061154659447,0.000544090663975339,"Down"
"ENSG00000146021",1.94576022098516e-08,-2.09099678192801,5.86577917124262e-07,"Down"
"ENSG00000139428",3.81588531133936e-08,-2.09290687015693,1.09111470291663e-06,"Down"
"ENSG00000197826",8.0910918316471e-06,-2.09316957342794,0.000119914902900314,"Down"
"ENSG00000176894",6.2770178888157e-06,-2.09350881272927,9.59475538497847e-05,"Down"
"ENSG00000197299",6.84871219628228e-05,-2.09361267554395,0.00074871727288661,"Down"
"ENSG00000178449",3.26373820973365e-05,-2.09423744824375,0.000395558444140105,"Down"
"ENSG00000164120",0.0014190844216748,-2.09625182513446,0.0092397217485431,"Down"
"ENSG00000115392",2.14604730817655e-09,-2.09632823920675,8.09463278515376e-08,"Down"
"ENSG00000149575",6.20408141441283e-06,-2.096589227457,9.50151686020018e-05,"Down"
"ENSG00000171119",1.2070591777519e-06,-2.09802672420218,2.28004311139275e-05,"Down"
"ENSG00000100628",2.34692720311309e-11,-2.0986790070397,1.30012143623035e-09,"Down"
"ENSG00000235244",0.000874018819529349,-2.1020840511753,0.00619046969299399,"Down"
"ENSG00000125356",3.69452109001179e-05,-2.10323599826397,0.000438639410965298,"Down"
"ENSG00000136521",9.44228698146856e-07,-2.10397475486323,1.8448776102254e-05,"Down"
"ENSG00000145936",3.89502926618702e-06,-2.10562027155223,6.3220746947302e-05,"Down"
"ENSG00000261701",7.12536235516718e-05,-2.10698014136775,0.00077611839229914,"Down"
"ENSG00000133315",5.3980668319958e-06,-2.10958837749584,8.45697137012676e-05,"Down"
"ENSG00000182253",3.69787324370309e-06,-2.1097270192073,6.0639025801274e-05,"Down"
"ENSG00000186310",3.61821432348389e-13,-2.11043030580193,2.80482094764614e-11,"Down"
"ENSG00000248429",0.000923685153315104,-2.11095167263619,0.00646993003207076,"Down"
"ENSG00000273702",2.56383122375502e-05,-2.11146326656249,0.000322236558550891,"Down"
"ENSG00000256751",3.12381366510744e-05,-2.11304437407721,0.000382286904500795,"Down"
"ENSG00000125954",1.05194541799418e-05,-2.11499570008161,0.000151120630565759,"Down"
"ENSG00000164116",1.75514026614813e-15,-2.1157580531587,2.08486213903247e-13,"Down"
"ENSG00000253948",0.000374592619485941,-2.11700729681412,0.00306503542935104,"Down"
"ENSG00000173175",7.91628061022929e-07,-2.11825436219874,1.58431781936156e-05,"Down"
"ENSG00000112137",2.96736338144723e-16,-2.12140056050816,3.95803173717509e-14,"Down"
"ENSG00000158427",8.33425268668117e-07,-2.12219592881107,1.64862151737531e-05,"Down"
"ENSG00000170837",1.72726203685223e-07,-2.12425105746345,4.16566751433169e-06,"Down"
"ENSG00000182836",4.17556698964117e-10,-2.12504647843872,1.80281803697419e-08,"Down"
"ENSG00000112304",1.59929426919495e-06,-2.12906269911964,2.9148664100228e-05,"Down"
"ENSG00000100170",3.14348336856512e-07,-2.12966692699008,7.02093628698416e-06,"Down"
"ENSG00000173947",3.53235521963937e-07,-2.13381566611889,7.77313485936494e-06,"Down"
"ENSG00000198168",4.52627427595394e-05,-2.13414309316516,0.000524099537403862,"Down"
"ENSG00000054690",0.000461881027114284,-2.13438339798561,0.00363117267151157,"Down"
"ENSG00000125611",4.10369684147925e-05,-2.1353250396699,0.000481710254607467,"Down"
"ENSG00000184785",0.000312031050154223,-2.13623718334057,0.00262973997652038,"Down"
"ENSG00000160298",4.834997143578e-05,-2.13717191711645,0.000554468740634334,"Down"
"ENSG00000107672",2.11720249535653e-10,-2.13730507576265,9.64187304946257e-09,"Down"
"ENSG00000135437",6.70189607550341e-06,-2.13893803403536,0.000101467641533747,"Down"
"ENSG00000264207",0.000304104013919581,-2.14062290134638,0.00257566067270093,"Down"
"ENSG00000168765",3.47135343567721e-07,-2.14090102856013,7.66007713772911e-06,"Down"
"ENSG00000126267",3.94832522289926e-05,-2.14281249557297,0.000465072585209387,"Down"
"ENSG00000198056",3.4434087214576e-06,-2.14315640541407,5.70540087671906e-05,"Down"
"ENSG00000187186",0.000310533659207093,-2.14324432081798,0.00261989457499242,"Down"
"ENSG00000167513",3.04845837085093e-06,-2.14436434221393,5.15839773652989e-05,"Down"
"ENSG00000003147",8.84186963990052e-13,-2.14462916201629,6.39722665218984e-11,"Down"
"ENSG00000198901",8.05119512701141e-11,-2.1448928133476,4.02155512243775e-09,"Down"
"ENSG00000234327",0.000108611186705127,-2.14520995944072,0.00110208274278437,"Down"
"ENSG00000171517",5.47185214497896e-07,-2.14695563312372,1.13704039872513e-05,"Down"
"ENSG00000160808",1.02621110064955e-06,-2.14943695639253,1.99363842466303e-05,"Down"
"ENSG00000119013",2.06620562153269e-05,-2.1511428962129,0.000269283435697131,"Down"
"ENSG00000135940",2.62143219378095e-05,-2.15224900711405,0.000328208259353508,"Down"
"ENSG00000196381",8.60461453217944e-05,-2.1541250830669,0.00090975103998745,"Down"
"ENSG00000249145",0.000535412414028224,-2.15508345420865,0.00411309742514089,"Down"
"ENSG00000120675",5.37189517837608e-07,-2.15663293971661,1.11919170400443e-05,"Down"
"ENSG00000106077",3.50105535129871e-07,-2.1601627006011,7.71136508926272e-06,"Down"
"ENSG00000236859",9.05139193251121e-08,-2.16041776901063,2.34393745965984e-06,"Down"
"ENSG00000251602",3.86845573152108e-07,-2.16293452838681,8.4349999128582e-06,"Down"
"ENSG00000150779",5.44573877885396e-06,-2.1642973482349,8.50375795185854e-05,"Down"
"ENSG00000205707",1.82006607815805e-05,-2.16462338390592,0.000241153705228089,"Down"
"ENSG00000175920",2.93698869869316e-12,-2.16589981345908,1.92647093873621e-10,"Down"
"ENSG00000160539",4.1530616052785e-10,-2.16708129323185,1.79634961752952e-08,"Down"
"ENSG00000156463",5.50212799790327e-09,-2.16879336100504,1.90389576924548e-07,"Down"
"ENSG00000176533",2.19961724033771e-12,-2.17021771533928,1.48076824000599e-10,"Down"
"ENSG00000184076",2.13181221297046e-05,-2.17048607837603,0.000276025750525394,"Down"
"ENSG00000164124",4.68207226118783e-11,-2.17163092700042,2.42492749041477e-09,"Down"
"ENSG00000065534",6.54125225362254e-08,-2.17430616528075,1.7587718334177e-06,"Down"
"ENSG00000165480",3.31792980298429e-06,-2.17770593480652,5.54365934052154e-05,"Down"
"ENSG00000127743",1.80489996600633e-05,-2.17774787647821,0.000239543032731335,"Down"
"ENSG00000119640",3.89055217967995e-05,-2.18012925689808,0.000459173622550858,"Down"
"ENSG00000165996",3.54383842849234e-06,-2.18041234607491,5.85149974541377e-05,"Down"
"ENSG00000159199",1.79948827989359e-05,-2.18123819867473,0.000239090607516636,"Down"
"ENSG00000110400",3.0850244819917e-08,-2.18140539682522,8.93908307427595e-07,"Down"
"ENSG00000183172",6.47616851915754e-06,-2.18228304173658,9.86758133780507e-05,"Down"
"ENSG00000156411",2.25374187364835e-05,-2.18307044967064,0.000289614321718127,"Down"
"ENSG00000227811",6.13353324746417e-08,-2.18497802112276,1.65660904769745e-06,"Down"
"ENSG00000183628",1.72305812793293e-06,-2.18612647556738,3.11193160836056e-05,"Down"
"ENSG00000141161",4.82384971368739e-07,-2.18842322062307,1.01735203157019e-05,"Down"
"ENSG00000100632",4.50232582749405e-06,-2.18911754135847,7.20976066111656e-05,"Down"
"ENSG00000108950",0.000120608623914511,-2.19136552801865,0.00119885574712026,"Down"
"ENSG00000203965",9.27874338717384e-11,-2.19206101219079,4.58673451577976e-09,"Down"
"ENSG00000278535",1.12464478673577e-06,-2.19464206065,2.14644435876126e-05,"Down"
"ENSG00000214708",0.000303759387939203,-2.1947621953095,0.00257365477162399,"Down"
"ENSG00000229833",2.68431445707504e-05,-2.19591864719417,0.000334554439121134,"Down"
"ENSG00000162614",3.49678890845077e-06,-2.1982446297088,5.78180969377912e-05,"Down"
"ENSG00000008118",0.000126980037844756,-2.19906627777133,0.00125176522856375,"Down"
"ENSG00000227199",3.35406977755075e-07,-2.20191425660094,7.42873562233783e-06,"Down"
"ENSG00000203778",8.10194629360931e-07,-2.20678319039243,1.61067501836982e-05,"Down"
"ENSG00000175084",1.16142463360225e-10,-2.20945329582195,5.60205546502772e-09,"Down"
"ENSG00000241468",2.26901093306711e-05,-2.20990282758581,0.000290961824761505,"Down"
"ENSG00000184544",0.000712991155769684,-2.20998337556037,0.00523096587497731,"Down"
"ENSG00000075218",4.82309572868095e-08,-2.21116184539245,1.33630038896532e-06,"Down"
"ENSG00000130988",5.42199918874445e-06,-2.21327044365149,8.48333241352965e-05,"Down"
"ENSG00000223478",0.000207702396628756,-2.21377186828004,0.00186961182324862,"Down"
"ENSG00000166823",0.00115569743271058,-2.21497336022648,0.007800311852867,"Down"
"ENSG00000180354",1.66008383303124e-12,-2.21601476940931,1.16920830670955e-10,"Down"
"ENSG00000274828",0.000486306972556867,-2.21641383332814,0.00379446577672149,"Down"
"ENSG00000123080",4.56478592449802e-06,-2.217672771113,7.30488128239374e-05,"Down"
"ENSG00000278834",3.01737841018313e-05,-2.21877650882442,0.000370591187867966,"Down"
"ENSG00000197165",6.01590122628345e-06,-2.21882714229473,9.26681662443508e-05,"Down"
"ENSG00000167863",4.43183363449223e-06,-2.21939315564693,7.11596905562452e-05,"Down"
"ENSG00000213853",9.7635315949432e-07,-2.22082296347933,1.90297208457848e-05,"Down"
"ENSG00000197852",2.16244790647998e-14,-2.220938028964,2.09030794393182e-12,"Down"
"ENSG00000144354",3.43257979992642e-06,-2.22428701783597,5.69140800715578e-05,"Down"
"ENSG00000078596",1.34327289552597e-06,-2.2249767277949,2.50171479357083e-05,"Down"
"ENSG00000016402",1.97985317628893e-07,-2.22624176477981,4.69423777925269e-06,"Down"
"ENSG00000133134",4.38697012644483e-07,-2.22690545950369,9.40245051517026e-06,"Down"
"ENSG00000251417",0.000824255092146515,-2.22787001989926,0.00589218999403898,"Down"
"ENSG00000221821",0.000349045211326326,-2.2279104058898,0.0028997228481654,"Down"
"ENSG00000196177",1.10453192110415e-07,-2.22844927660567,2.78183588062054e-06,"Down"
"ENSG00000109084",1.23222828220066e-10,-2.22926036795337,5.89592834986432e-09,"Down"
"ENSG00000109390",2.26830834487416e-05,-2.22966951230096,0.000290961824761505,"Down"
"ENSG00000232442",0.000788323092751768,-2.23398355014501,0.00567269504597385,"Down"
"ENSG00000168038",5.65689911939122e-09,-2.23415090129713,1.95461828327909e-07,"Down"
"ENSG00000104325",1.54751489098633e-09,-2.23513717745034,5.99812752227104e-08,"Down"
"ENSG00000166295",3.2504620269842e-07,-2.23515098848819,7.21935175407207e-06,"Down"
"ENSG00000278175",9.27887700893217e-08,-2.23522298348063,2.38988638042356e-06,"Down"
"ENSG00000177406",1.11542244012358e-06,-2.23598497953949,2.13529758086265e-05,"Down"
"ENSG00000176340",3.8850379215653e-05,-2.23675148254559,0.000458976573059343,"Down"
"ENSG00000171241",1.62949528941651e-08,-2.23918389060351,5.01363782604492e-07,"Down"
"ENSG00000072182",3.36026698320874e-05,-2.24010616531858,0.000404180022625148,"Down"
"ENSG00000154518",1.32589028976533e-06,-2.24108757857851,2.47707015324234e-05,"Down"
"ENSG00000105519",1.12247644979016e-05,-2.24142129413306,0.000160001478896655,"Down"
"ENSG00000182712",2.805345392993e-06,-2.24172125856942,4.80146427262372e-05,"Down"
"ENSG00000146066",3.04059491988629e-05,-2.24492680368457,0.000372675792131443,"Down"
"ENSG00000185664",2.74863156681192e-13,-2.24580750874201,2.16588538908256e-11,"Down"
"ENSG00000266921",0.000890215495046241,-2.24613147890661,0.00628282150745612,"Down"
"ENSG00000204822",1.66984588503687e-05,-2.25193732640343,0.000223733110836926,"Down"
"ENSG00000243629",1.89890062864108e-11,-2.25202341578411,1.06427585468156e-09,"Down"
"ENSG00000237125",1.52386239746202e-11,-2.25268241215047,8.83100451500077e-10,"Down"
"ENSG00000198157",6.03915097593644e-06,-2.25802377989565,9.28046671664392e-05,"Down"
"ENSG00000075239",7.69884299750053e-15,-2.2618861353733,7.99206849601403e-13,"Down"
"ENSG00000167912",6.34238006543119e-05,-2.26523442228913,0.000702368582756192,"Down"
"ENSG00000241935",0.000628566128626051,-2.26589602879207,0.00471278462413665,"Down"
"ENSG00000132623",9.20651386567061e-08,-2.27130252162195,2.37637540601893e-06,"Down"
"ENSG00000177337",3.71949101107618e-05,-2.27315626690973,0.000441384529723931,"Down"
"ENSG00000205791",0.000220692137063877,-2.27387776472349,0.00196320620884394,"Down"
"ENSG00000100583",0.000289723602945468,-2.27422140369654,0.00247747528874282,"Down"
"ENSG00000250303",1.14426595161661e-06,-2.27443624806786,2.17693178173691e-05,"Down"
"ENSG00000143198",1.12360267307137e-05,-2.27507534998043,0.000160066452400072,"Down"
"ENSG00000090266",5.87882769228807e-06,-2.27662605130084,9.06737015381589e-05,"Down"
"ENSG00000169715",0.000426947601756654,-2.27760115640335,0.00340360632372016,"Down"
"ENSG00000164405",5.72116148126926e-06,-2.27819519415461,8.86427329829882e-05,"Down"
"ENSG00000101335",6.68085274248963e-09,-2.27856664052926,2.26901906229989e-07,"Down"
"ENSG00000213920",1.40699308003521e-06,-2.27901467399741,2.60818065053732e-05,"Down"
"ENSG00000218018",3.28975436261177e-05,-2.28421344337001,0.000398307176276464,"Down"
"ENSG00000005189",1.0921396347229e-08,-2.28454423580566,3.499459909072e-07,"Down"
"ENSG00000094804",9.21214355514477e-10,-2.28464744681238,3.69662419365776e-08,"Down"
"ENSG00000130032",5.77980064495325e-05,-2.28523479647156,0.000647576350065246,"Down"
"ENSG00000146151",2.64702479786247e-13,-2.28537510764513,2.09272728721074e-11,"Down"
"ENSG00000067836",2.16130664305665e-08,-2.28691411088969,6.44236671780532e-07,"Down"
"ENSG00000198830",6.03038327562041e-08,-2.28708448572528,1.63328794780365e-06,"Down"
"ENSG00000285735",0.00134755661184346,-2.28878288401651,0.00886831909161368,"Down"
"ENSG00000257167",4.35772243772704e-06,-2.28915673677518,7.00639602176235e-05,"Down"
"ENSG00000169020",1.5662485935499e-05,-2.2895996108927,0.000211994055666652,"Down"
"ENSG00000107105",3.34439525338677e-05,-2.29104561582768,0.000402486861913162,"Down"
"ENSG00000198523",1.20720579124975e-07,-2.29219569712937,3.00242140332074e-06,"Down"
"ENSG00000163032",4.61173341232979e-10,-2.29614599464466,1.97329295614312e-08,"Down"
"ENSG00000128683",0.000141009334409304,-2.29696278845186,0.00136139865279278,"Down"
"ENSG00000166509",0.000665431186071131,-2.29862835495098,0.00494485994355254,"Down"
"ENSG00000117399",9.71234310216806e-11,-2.29890341069744,4.76164073731755e-09,"Down"
"ENSG00000151967",7.29800020743769e-13,-2.3019292988416,5.32865605360190e-11,"Down"
"ENSG00000251141",6.88953988115232e-05,-2.30592437526396,0.000752835946006375,"Down"
"ENSG00000166228",1.83113363558143e-06,-2.30860538307087,3.29217972011613e-05,"Down"
"ENSG00000145494",1.29598246115933e-06,-2.3087289088988,2.42499037951726e-05,"Down"
"ENSG00000100027",7.21522284373484e-12,-2.31253833746943,4.38347736938965e-10,"Down"
"ENSG00000264575",6.37812478415773e-05,-2.31804205910054,0.000704692768841046,"Down"
"ENSG00000060762",3.93373160346926e-06,-2.31819093331255,6.37622374503951e-05,"Down"
"ENSG00000212694",4.30112885800264e-05,-2.3185763195084,0.000501679299529414,"Down"
"ENSG00000123096",1.21433266969156e-06,-2.31901087144364,2.29015851671056e-05,"Down"
"ENSG00000112782",3.84979717652304e-10,-2.32194166049156,1.67427609083177e-08,"Down"
"ENSG00000167549",1.25062315313383e-16,-2.32200215419603,1.75646343554255e-14,"Down"
"ENSG00000079616",4.38239548082536e-12,-2.32200906578642,2.7828211303241e-10,"Down"
"ENSG00000136856",3.36683663727768e-10,-2.32266747602796,1.48588893810798e-08,"Down"
"ENSG00000170270",2.33250249582433e-06,-2.3232052111608,4.08890085097663e-05,"Down"
"ENSG00000075043",1.16338235467441e-06,-2.32361165984594,2.2045172301751e-05,"Down"
"ENSG00000267288",0.000992929890204433,-2.3244187217792,0.00688962338230777,"Down"
"ENSG00000177692",2.52460454444556e-06,-2.32455741061886,4.37960564491231e-05,"Down"
"ENSG00000164532",9.05116055807283e-10,-2.32676748464827,3.65043090345518e-08,"Down"
"ENSG00000248668",3.23291710792612e-07,-2.33145713957311,7.19827432429973e-06,"Down"
"ENSG00000282556",2.99117393582847e-07,-2.33158125773285,6.72478991448593e-06,"Down"
"ENSG00000174371",2.99125495270581e-06,-2.33474814819568,5.07599170226041e-05,"Down"
"ENSG00000258644",1.82386389576986e-07,-2.3351152380782,4.35901645399411e-06,"Down"
"ENSG00000179284",7.18343732961369e-06,-2.33621473697631,0.000107936909806077,"Down"
"ENSG00000184524",8.05452574799148e-07,-2.33642427542474,1.60391873860754e-05,"Down"
"ENSG00000130822",0.000101608057892995,-2.33650811327828,0.0010403061707775,"Down"
"ENSG00000004777",0.000103238748503504,-2.33692517271265,0.00105564383694632,"Down"
"ENSG00000100626",2.90777444665129e-05,-2.34012587312365,0.000358420354611493,"Down"
"ENSG00000237457",1.16082663740879e-06,-2.34264602302578,2.20317144632531e-05,"Down"
"ENSG00000248508",2.48108167558892e-07,-2.34744354173442,5.69599096984241e-06,"Down"
"ENSG00000178980",7.96826023436327e-07,-2.34802853443805,1.59205172682558e-05,"Down"
"ENSG00000177354",4.74697332944199e-07,-2.34822795400504,1.00566757066333e-05,"Down"
"ENSG00000227028",3.16113924100236e-06,-2.35071863854394,5.33771998006877e-05,"Down"
"ENSG00000235904",6.23153693687163e-06,-2.35229678665642,9.53133734175189e-05,"Down"
"ENSG00000150281",4.81766401295669e-07,-2.35331257544779,1.01703400506944e-05,"Down"
"ENSG00000260244",3.07764323678193e-11,-2.35704733249159,1.67648024720053e-09,"Down"
"ENSG00000136842",5.02571265691085e-23,-2.35839944303148,1.48140636291856e-20,"Down"
"ENSG00000164919",5.1021555209983e-06,-2.35850685386921,8.07054578976373e-05,"Down"
"ENSG00000236682",0.000298784974313312,-2.36179244419244,0.00254106430486077,"Down"
"ENSG00000124749",1.06604813995925e-12,-2.36195367820245,7.66655584026114e-11,"Down"
"ENSG00000275964",6.48447981621204e-07,-2.36345653295568,1.32667900678559e-05,"Down"
"ENSG00000258851",0.000442384727439442,-2.36449647154052,0.00350793017347861,"Down"
"ENSG00000183023",4.1600049450271e-08,-2.36791915448886,1.17543524340198e-06,"Down"
"ENSG00000154102",9.57735631415518e-06,-2.36809818081823,0.000139422942973181,"Down"
"ENSG00000259943",2.81953111524259e-07,-2.37002954128794,6.36286624834897e-06,"Down"
"ENSG00000198673",1.26818803826234e-06,-2.37046992766233,2.3785748312295e-05,"Down"
"ENSG00000165028",3.96636388015252e-08,-2.37241316915931,1.12873544699072e-06,"Down"
"ENSG00000007402",1.4899590507864e-05,-2.37341388406328,0.000203281498837578,"Down"
"ENSG00000232859",3.02110239776432e-07,-2.37553550213022,6.77930835047189e-06,"Down"
"ENSG00000272079",9.89582488656858e-06,-2.37618416274034,0.000143282422675386,"Down"
"ENSG00000076258",1.82378889879133e-07,-2.37624854716993,4.35901645399411e-06,"Down"
"ENSG00000099958",1.58132105916346e-06,-2.37856328976024,2.88872391802501e-05,"Down"
"ENSG00000164107",2.09354218294347e-08,-2.37857978243998,6.2712914273698e-07,"Down"
"ENSG00000229931",7.00097684060655e-08,-2.37865292412586,1.86765724074103e-06,"Down"
"ENSG00000205678",2.99273867580034e-09,-2.38053377639316,1.09761334290951e-07,"Down"
"ENSG00000006611",3.23233172358953e-05,-2.38105505618056,0.000392549095790558,"Down"
"ENSG00000198842",1.13232119491898e-05,-2.3827390639592,0.000160924409820748,"Down"
"ENSG00000113196",1.73747299014769e-09,-2.38291903094356,6.70176173065691e-08,"Down"
"ENSG00000142731",3.8052989058598e-07,-2.38512621717584,8.3048735535931e-06,"Down"
"ENSG00000198771",3.40220289807503e-14,-2.38968062439376,3.14848823234261e-12,"Down"
"ENSG00000148677",2.20611442578336e-06,-2.39511914985075,3.87587844223719e-05,"Down"
"ENSG00000261064",0.000138949465350496,-2.39792891890408,0.00134422910644588,"Down"
"ENSG00000278910",4.00401116000351e-07,-2.39793414820261,8.67511528641052e-06,"Down"
"ENSG00000280893",1.41659291820109e-09,-2.39889887630592,5.53560924958579e-08,"Down"
"ENSG00000254510",3.60531293493196e-10,-2.4072671001355,1.57656504824973e-08,"Down"
"ENSG00000242282",8.02793417844125e-05,-2.40818383638793,0.000858374189182549,"Down"
"ENSG00000163053",6.58816491391253e-06,-2.41003037951893,0.000100062993310799,"Down"
"ENSG00000287743",0.000560318972350558,-2.41068486727503,0.004285129975606,"Down"
"ENSG00000182809",1.28287624473629e-07,-2.41384584706204,3.16425136563262e-06,"Down"
"ENSG00000255920",1.06016718328001e-05,-2.41447967874016,0.000151936084441737,"Down"
"ENSG00000253842",9.80474458331518e-05,-2.41604128896753,0.00101297309247613,"Down"
"ENSG00000178096",3.42010030725687e-05,-2.41770727752049,0.00041054959746639,"Down"
"ENSG00000156970",1.65041567302727e-05,-2.42330670573314,0.000221627247520805,"Down"
"ENSG00000251615",9.14000314107097e-08,-2.42547416184397,2.36431977243998e-06,"Down"
"ENSG00000184227",1.12133225400559e-08,-2.42898216498979,3.57926856906918e-07,"Down"
"ENSG00000140379",5.7395881332689e-05,-2.42928412737536,0.000643941906996211,"Down"
"ENSG00000197956",8.32543717813756e-06,-2.43081399972035,0.000122930202885104,"Down"
"ENSG00000078114",1.89630776653626e-21,-2.43120420650902,4.81662172700209e-19,"Down"
"ENSG00000111206",7.82855165832874e-09,-2.43226028983443,2.61418880271688e-07,"Down"
"ENSG00000167900",1.01135957166939e-08,-2.43619617161316,3.27198118335752e-07,"Down"
"ENSG00000187123",2.02982053589537e-06,-2.43860520007947,3.59995339755619e-05,"Down"
"ENSG00000100290",2.46659017416686e-06,-2.43978185526181,4.29557308522304e-05,"Down"
"ENSG00000235535",7.30746853399133e-11,-2.44049223044588,3.67311828879110e-09,"Down"
"ENSG00000237463",2.28294631876955e-07,-2.44094339393844,5.31781720067725e-06,"Down"
"ENSG00000267034",0.000490739538274257,-2.44401928009475,0.00382280496438374,"Down"
"ENSG00000131174",2.82011597195161e-06,-2.44543640390002,4.82328717380492e-05,"Down"
"ENSG00000146530",1.56212012568598e-05,-2.44680142694394,0.00021167525607763,"Down"
"ENSG00000214401",0.000124173543841998,-2.44808179689555,0.00122866453906819,"Down"
"ENSG00000066735",0.000634246715868176,-2.44903516742745,0.00474859660961698,"Down"
"ENSG00000133256",3.52136280367918e-10,-2.45158873277809,1.54551577758537e-08,"Down"
"ENSG00000188010",1.37426273089456e-06,-2.45227638472278,2.55544368869459e-05,"Down"
"ENSG00000137261",2.76282326679713e-06,-2.45285169946728,4.74569556244952e-05,"Down"
"ENSG00000248592",0.00066585099959426,-2.45717998970389,0.00494644009530571,"Down"
"ENSG00000146670",1.37115437332526e-10,-2.45870524583629,6.50848545079799e-09,"Down"
"ENSG00000198812",5.82233188943293e-20,-2.46270247011345,1.27535776323028e-17,"Down"
"ENSG00000113212",0.000211129841733235,-2.46414975910235,0.00189630240942832,"Down"
"ENSG00000270419",0.00139638834803697,-2.46629345880512,0.00912679118470592,"Down"
"ENSG00000154723",1.41312598082322e-06,-2.47267855666259,2.61455862443288e-05,"Down"
"ENSG00000272831",9.24793216005206e-05,-2.47354159355342,0.000965050822785852,"Down"
"ENSG00000204228",9.25616871015398e-08,-2.47375224952831,2.38661213956411e-06,"Down"
"ENSG00000163082",8.87880320948706e-05,-2.47657657316558,0.000934289578799969,"Down"
"ENSG00000239389",0.0009649679253915,-2.47686929732011,0.0067170770223462,"Down"
"ENSG00000241666",0.000182850309958943,-2.47785658663925,0.00168561158323542,"Down"
"ENSG00000170906",9.82418641300693e-06,-2.47886591439598,0.000142331477425336,"Down"
"ENSG00000175063",2.69633758230252e-07,-2.48365371767797,6.1079465004796e-06,"Down"
"ENSG00000184601",8.63506297362188e-15,-2.48608846731377,8.84853062481527e-13,"Down"
"ENSG00000269293",3.48712143691713e-06,-2.48614245567514,5.76982061176947e-05,"Down"
"ENSG00000183549",2.27678332296201e-10,-2.48620369116821,1.02955451930002e-08,"Down"
"ENSG00000184845",6.98209821826245e-08,-2.48774907473277,1.86470444137846e-06,"Down"
"ENSG00000132688",3.25656882961794e-14,-2.48784350607024,3.02544114303338e-12,"Down"
"ENSG00000147586",4.64602840384985e-08,-2.49126370496143,1.29136873306541e-06,"Down"
"ENSG00000167646",1.54797045753708e-07,-2.49238214254609,3.77136149430158e-06,"Down"
